Sample Id,43264,52984,52603,52610,52611,37752,39609,38276,48691,43343,37253,61698,17945,52282,34383,33419,62952,62924,35635,61871,32397,22053,63358,62557,22001,31943,27672,46548,32445,43507,12032,15736,37475,44620,63597,63072,1669,43592,46146,63612,48442,61769,63230,37185,37190,37200,37196,62955,1107,18362,57514,15778,43265,54923,3141,32586,47886,43807,40605,48782,53254,32489,40007,37112,34396,38178,18368,1868,57520,62276,32388,61864,48407,42420,63152,15765,47112,48715,62104,52473,61881,61874,61876,53,62065,52974,42574,31912,52234,46957,35436,22138,40473,35322,40008,53010,40045,57463,37059,48696,15586,18374,1584,62819,63151,1585,48187,47101,594,52944,1361,62071,32553,1444,35432,1898,32452,31932,48990,62485,42370,43378,21151,1516,2342,34445,37058,48454,2125,33983,62890,32807,62889,36850,39378,35669,18394,604,52436,1299,54910,63853,57517,Target
77-0178-01,2.0228,0.2147,0.2662,0.734,0.8361,15.804,0.1864,0.2624,1.3447,1.163,0.2923,1.0827,0.4383,1.9296,5.1063,0.1747,3.0533,0.3724,1.0,3.4314,0.5375,2.4283,4.5906,0.983,0.7094,0.296,1.2217,0.6553,4.1438,2.4955,0.2368,0.3285,0.827,1.8193,1.0,2.9151,0.7939,1.3049,0.9351,0.2371,3.2217,0.6066,0.7787,0.1825,0.3971,0.1561,0.2422,6.8651,0.5163,0.0123,0.8594,0.3599,0.9266,1.6475,1.2434,1.2397,1.1766,1.3362,0.9411,0.0562,0.183,3.8789,0.4687,0.6702,5.4312,0.7723,0.1729,2.7395,0.3817,4.6526,3.5499,0.6855,0.297,1.6232,1.0731,0.3129,0.2342,0.1091,5.6644,0.7824,11.0722,0.4002,0.4652,3.6885,1.4282,7.1169,2.2124,3.6774,0.4052,0.4015,1.1508,0.8874,0.784,5.5597,0.8025,0.4814,0.0518,1.474,1.4338,1.8759,5.1633,0.5212,7.9976,2.3566,0.0611,0.7959,0.2465,0.3089,0.8833,0.7455,0.4836,1.5393,0.9194,1.2664,0.2133,0.9385,0.5474,2.8234,0.2342,0.3898,1.0938,0.1821,0.583,2.2131,0.2798,0.5057,3.5083,1.0212,1.0951,0.6903,0.4827,0.8307,0.7563,0.2762,4.1356,2.3154,0.688,1.5212,2.3516,0.9404,2.6902,3.1831,1.2205,2
77-0178-08,0.448,3.5514,1.9031,0.6015,0.5941,1.4399,0.2305,0.2624,2.4183,2.3247,1.5345,1.4394,1.4637,1.2811,5.7833,2.6553,0.8995,0.3691,0.2238,3.2339,1.9198,0.5714,0.8438,0.4736,1.4742,0.0564,1.7342,6.2986,1.0055,1.9757,0.2368,0.3285,2.6491,0.3018,0.7719,0.7359,1.1088,1.0761,0.6719,0.6338,0.9592,1.8259,1.1885,0.1849,0.3442,0.1561,0.2422,0.0312,0.154,0.0123,0.8291,0.3599,1.7941,0.7596,0.4631,0.5957,0.4436,0.3725,0.6186,0.6406,2.0447,0.9129,250.7458,0.8946,1.1431,1.4545,0.7011,1.4408,0.7883,1.8552,0.8855,1.8572,1.6763,8.4356,0.8243,0.3129,0.1537,1.1607,1.3075,0.9925,0.215,1.6769,0.091,0.9599,1.9962,5.4465,6.5194,2.7809,1.0,0.7922,0.6552,1.413,0.5939,9.3076,1.0744,0.9463,0.0518,1.1763,0.4196,1.0709,16.6535,0.6683,28.5192,1.3418,0.9067,0.1334,0.1916,0.4265,1.0684,2.2399,0.8735,0.665,1.0336,0.0749,0.2133,2.6184,2.5988,1.8174,0.5375,0.3898,0.1688,0.1821,1.5561,1.0641,0.2798,0.2003,2.0073,1.1395,1.8058,1.9042,1.7428,4.7805,1.599,1.2086,0.9315,5.3914,0.6879,0.6329,0.5544,0.9276,20.9628,13.0724,0.5748,0
111-0035-01,1.6467,0.5424,0.4376,1.0,1.0264,0.4621,0.2725,0.3329,1.3986,1.252,1.2041,0.9032,1.2857,0.6914,1.185,0.6108,1.0919,0.5326,0.2238,3.5836,0.6296,0.9733,0.5906,0.71,0.9338,28.0783,1.2547,1.3248,2.5751,0.7367,0.2368,0.3285,1.2851,1.4366,1.0696,1.349,0.959,0.7838,0.3445,0.2035,1.0838,1.4656,2.993,0.339,1.0389,0.7223,0.2422,0.0312,0.4948,1.4843,0.8937,1.4611,0.7888,1.2224,1.216,1.6929,1.4186,1.5222,1.0776,1.5292,0.4884,0.7134,0.4687,3.9648,1.42,0.499,1.4786,1.6345,1.0069,0.5482,1.7221,1.6578,1.2876,0.0381,0.702,0.3129,0.1105,2.0329,0.933,0.4621,3.1001,0.4574,1.4976,0.8086,1.0352,0.479,4.0017,2.9083,1.4387,0.6364,1.0973,0.7166,2.5127,3.7123,1.0,1.7308,0.0805,1.9329,33.3443,0.6294,1.0468,3.637,44.0339,1.0817,1.2846,0.1334,0.1916,6.2724,1.5023,1.3403,1.1067,0.7791,1.2634,3.5111,0.5404,1.2127,0.6521,5.036,0.4756,0.3898,2.8451,1.7213,1.0,0.5112,1.2549,4.8122,3.083,12.8147,0.4957,1.7392,2.4115,0.8171,0.9137,1.1818,0.761,0.2991,0.8202,0.834,1.2345,1.1033,10.1028,25.5566,1.5069,1
111-0044-01,1.6441,1.0779,3.2191,0.7247,0.8122,0.3161,0.2456,3.1029,0.6312,0.7365,1.7164,1.7932,1.6313,1.2059,0.7713,1.1529,1.2162,0.2355,0.2238,1.0,12.5668,1.2249,0.1221,0.2349,11.0244,0.4309,1.0,5.9694,0.9657,0.3226,0.2368,0.3285,0.9196,1.0,0.4652,5.3052,8.0394,0.663,0.3138,15.8737,2.079,8.9567,0.7579,18.3726,3.4393,3.5963,3.2748,0.0312,1.6455,3.857,2.7342,0.7669,2.708,1.5255,0.7131,1.2035,1.0647,0.6984,1.9041,0.24,0.6166,5.8849,0.4687,1.3285,0.7673,0.7544,1.6342,0.5918,1.1852,0.7804,1.7623,0.7849,0.4934,2.4498,1.4258,0.5285,0.3655,2.2301,1.8644,1.2242,0.643,1.4371,14.6642,1.0,0.7849,0.4987,2.4577,1.2645,0.9302,0.4534,0.4967,0.6184,1.4815,1.1944,0.7284,0.2939,0.0518,1.6821,1.0849,0.9849,2.4958,3.5137,1.1078,8.3055,1.5552,1.1103,0.8886,0.6259,0.3614,1.5114,2.1699,0.734,0.6693,20.6549,0.7925,2.1993,0.5362,0.1561,2.9774,0.3898,1.1949,2.2238,2.4896,0.9346,1.6991,0.6258,0.6954,0.8033,0.4644,2.0676,2.0286,3.4576,0.5751,0.8747,0.3915,2.2989,0.9283,5.0077,0.2853,0.1933,0.7942,0.4269,1.5745,1
111-049-01,0.736,12.7711,0.622,0.7119,0.8579,0.4556,0.4978,0.2624,2.207,0.748,0.5001,1.0,0.7278,1.4927,1.098,0.8552,0.5787,0.4846,1.0536,1.7907,0.6901,0.9536,0.6726,0.9784,1.1616,1.0703,6.5398,1.0958,2.5483,2.1468,0.2368,0.3285,0.4914,2.9598,6.2413,4.1248,0.8435,1.663,1.0898,0.2035,0.5619,0.5106,2.9304,1.2518,1.4469,1.5297,0.9977,0.0312,0.1833,0.0123,1.047,0.7764,0.8806,2.915,0.8281,1.4226,1.2191,1.4408,0.7579,1.01,1.2628,0.502,0.4687,0.713,1.2385,0.7622,0.1729,1.0896,1.5395,0.9725,1.2021,0.8233,0.297,0.3269,0.6364,0.5488,0.0607,0.4102,0.5126,0.8807,0.2153,1.2223,0.556,0.5551,0.5701,3.7185,0.8083,0.5537,0.2071,0.4015,2.4227,1.4004,0.5067,2.0926,0.3628,0.2939,0.0518,0.5752,0.2237,1.3192,1.0791,4.2912,1.3583,1.5973,3.6342,0.3582,0.8285,1.6743,0.4678,0.9281,0.7642,0.8561,1.9139,1.3905,1.27,0.2106,0.7069,0.2142,1.9387,0.3898,0.0425,0.2805,0.5391,0.6011,0.6554,1.7189,2.0119,0.8975,1.0252,0.5022,0.7578,0.4158,1.9508,0.1362,1.0,2.3458,1.045,5.2147,1.3945,0.1933,2.5946,2.3662,0.9644,1
126-0005-01,0.8596,2.5273,1.1554,0.4144,0.6387,2.3729,4.9559,0.9695,0.7217,0.2669,0.9148,1.7927,1.2373,7.5695,2.5572,1.4144,0.1933,2.2433,1.1218,32.1877,1.572,1.3281,1.1605,3.8239,1.2441,0.1965,2.2164,1.2533,0.5093,0.2958,0.2368,0.3285,1.1464,5.1353,1.7919,0.9743,2.4263,2.7245,4.527,1.7192,0.5109,0.3757,0.5661,9.7722,1.7303,0.7563,0.3553,0.1436,4.1407,0.9998,0.8951,0.3599,1.2837,0.5238,1.209,0.8261,0.7259,0.52,1.5818,0.5909,0.183,8.088,1.151,0.8481,4.8546,1.839,16.7188,1.263,1.1842,12.1493,1.2623,0.6465,0.297,0.1084,1.504,2.7733,1.117,0.2729,0.9784,1.9939,1.0,8.5278,3.6297,0.3932,0.415,0.2089,0.4467,0.5059,0.4931,3.1417,3.5698,1.4793,1.0115,11.4082,0.9202,2.839,96.7361,0.1076,0.3187,0.5055,11.7227,8.4586,1.0,0.5152,2.1196,4.0226,2.8495,0.2888,1.135,6.8738,1.2018,2.3466,0.4999,4.8085,0.9585,1.3642,0.6063,0.5365,1.8269,0.3898,3.8108,0.6906,0.6451,3.035,2.1087,0.1989,0.8041,1.5862,0.7291,4.6067,4.1624,1.2542,3.8849,0.9614,1.736,0.0598,1.2924,27.9313,0.2976,330.8831,3.8362,4.1975,3.248,0
126-0029-02,0.2421,0.264,0.2065,0.8665,0.9757,3.452,0.184,0.2624,0.0805,0.0477,0.5704,0.3141,0.5425,0.7939,0.6904,0.1667,0.7361,0.1617,0.2238,2.5102,0.6972,0.9737,0.6976,0.0204,0.755,1.4214,1.499,3.1331,0.1492,1.3706,0.2368,0.3285,0.1976,0.4105,2.109,2.8256,0.1461,0.3559,3.5908,1.8002,2.7893,0.2029,0.2404,0.1692,0.3188,0.3396,0.2422,0.0312,0.154,0.0123,1.0,0.3599,1.5844,1.1566,3.6873,3.3429,3.9179,6.3819,0.7737,0.2152,0.183,1.8697,0.4687,0.8171,0.0923,1.1586,0.3289,0.6653,4.927,0.4451,0.5297,0.3297,0.297,0.0381,0.8431,0.3129,3.4901,0.1091,0.4354,0.477,33.9773,0.2356,0.811,0.3454,0.0995,0.2089,0.1546,0.0475,0.3206,0.5971,0.1323,0.1789,0.7134,2.3154,0.0988,0.7326,0.0518,0.1076,0.3272,2.6178,17.3873,7.278,0.093,0.2713,0.39,0.1334,0.6922,0.8705,0.7882,12.7842,0.2509,0.4265,0.2164,0.056,0.9977,1.3239,2.5709,0.1561,0.0607,0.3898,0.0513,0.1821,1.1302,0.6668,1.6338,0.8977,9.5259,0.8435,0.1078,2.0187,2.3369,0.0236,1.6973,0.7248,0.3915,0.3831,0.8793,1.7117,0.8148,3.3367,0.3315,0.1528,0.5782,0
126-0044-01,2.5606,55.3862,0.8875,1.2581,1.512,0.9448,0.4368,1.2123,0.1384,0.278,2.6564,0.7487,0.836,0.6893,5.3695,3.2024,1.2592,0.9556,0.4391,0.2128,1.0525,0.5934,1.2845,1.1343,1.2512,1.0,19.4196,4.4689,4.1303,0.2958,0.2368,0.3285,0.617,1.945,1.2249,0.7524,1.2553,4.5613,3.6516,0.2641,0.5759,3.1275,2.8132,1.4842,1.0,1.4966,0.985,0.0312,0.5949,0.1626,1.2314,2.1185,1.5894,0.7514,0.5977,0.7083,0.8263,0.5566,2.9858,0.1889,2.4405,2.1203,0.4687,2.1711,4.3195,1.0,1.328,0.9936,0.9089,1.5491,0.6662,1.3704,1.3069,0.4994,3.4396,0.5069,1.1582,0.5741,1.1281,1.5866,0.5584,1.2802,2.6101,1.3899,0.6722,0.5521,4.4474,2.0201,1.0016,0.4015,4.0031,0.5424,1.3367,0.4191,0.4183,0.2939,0.0518,5.1073,0.5989,1.3019,0.5619,0.6629,1.2844,1.8717,0.7427,2.2492,1.2234,0.9441,1.0059,0.9037,0.5714,1.2647,3.0981,1.2145,1.0051,1.5267,2.3237,0.3144,0.2646,0.3898,1.5314,1.6108,2.9653,1.781,0.5839,0.9088,1.3527,0.8533,0.2688,1.6578,2.0642,0.7677,0.568,0.7042,1.2116,1.633,0.8619,1.1804,1.0325,0.67,1.796,4.4742,0.4577,1
126-0048-01,1.2956,11.6194,1.981,0.5155,0.5622,0.5244,0.1985,0.2624,1.0008,0.6926,0.3798,1.3471,0.9519,3.2346,0.1925,0.2628,1.1388,1.5166,1.5594,1.974,1.0444,1.6556,0.691,2.693,0.9207,0.2623,2.7192,9.523,5.2495,0.8867,0.2368,0.3285,3.9951,2.006,0.7451,4.5235,0.3693,0.473,0.1544,0.4995,1.0782,1.1853,0.5685,0.83,1.6574,0.8275,1.0432,0.0312,1.0106,2.6374,0.9902,0.5427,3.6637,0.7826,1.0,1.0322,1.1523,1.021,1.201,0.9035,0.183,0.6829,0.4687,1.4272,4.3733,1.2925,1.2823,1.0692,1.1267,0.9275,1.4429,0.7448,0.389,0.463,1.1772,0.3129,2.6992,0.6744,1.3119,1.6263,2.8117,1.0721,0.6444,0.3949,0.0995,3.9988,3.4881,6.2547,0.57,0.8383,1.8492,0.9354,0.5765,0.9351,0.5967,1.8892,0.0518,6.4545,2.3875,0.6856,0.5471,0.7087,0.6337,0.5906,0.3773,0.801,1.8794,0.4176,1.3116,0.8883,0.716,1.0,0.4836,1.0626,0.2133,3.5865,1.5617,0.4021,0.5582,0.3898,1.4102,0.1846,0.3044,0.6256,0.8678,0.8869,0.8986,1.4099,0.1078,1.7864,0.8321,0.0236,0.1634,0.442,0.4737,0.2121,1.1362,2.7428,0.329,0.1933,0.304,0.1389,0.5106,1
126-0111-01,2.5097,0.5011,0.1818,0.9262,1.0995,1.1073,0.3829,0.2624,0.1146,0.461,0.6133,1.0106,0.8891,0.6345,0.4881,0.4503,0.1933,0.7537,1.7298,1.3797,0.573,1.3196,0.6611,1.0624,1.0016,20.5333,0.4933,1.7899,1.2994,0.2958,0.2368,0.3285,1.8346,2.0734,1.3888,1.9365,1.303,5.2749,3.9883,0.5766,3.8399,0.3301,0.8065,1.0,0.8931,0.9901,0.4485,0.1322,1.5014,0.193,1.1856,0.3599,1.3045,6.2771,0.4373,0.5278,0.7926,0.7594,1.286,2.9761,0.6012,0.6563,84.2843,2.6117,0.2438,4.4523,13.7643,0.7651,4.2067,0.5774,0.6717,2.1367,1.612,1.8367,1.0441,0.3276,0.5879,5.7305,1.4975,1.2226,18.4019,0.7997,2.2746,1.1409,0.1736,0.2089,0.4985,0.9564,1.1757,0.4828,0.6517,0.8463,2.3226,1.692,0.4719,1.909,0.0518,0.5623,0.5677,0.6722,0.9247,2.8796,9.9931,1.6048,0.5479,1.5205,0.8971,7.1599,0.6001,1.2312,2.4075,1.1561,0.2485,5.4843,0.8105,1.8719,0.5913,2.2103,0.1566,0.3898,1.3604,0.923,0.5883,0.6534,0.8184,4.9213,1.3459,26.9875,0.1078,1.0,0.596,0.3604,0.1634,0.6645,0.8902,2.0233,1.0169,18.82,0.8288,12.0952,1.686,0.939,1.2556,2
77-0195-01,1.1016,1.0,0.479,0.5767,0.568,0.8389,0.2312,0.2624,0.8221,0.7045,0.3587,1.0412,0.9938,0.8771,16.1637,1.0107,1.6993,0.1617,0.2238,0.4164,0.4088,1.2409,0.3683,0.0204,0.9394,1.2842,1.1979,0.8091,0.2386,0.4589,0.2368,0.3285,0.1976,1.3243,0.9805,1.5401,1.7714,0.2393,0.1544,4.2642,0.8594,0.4257,0.5061,0.4956,1.1086,1.0082,0.4283,0.0312,1.3645,1.8337,1.2029,0.3599,1.2262,2.4488,0.2879,0.2864,0.414,0.2683,1.4232,2.0073,0.5275,1.0424,0.7597,1.223,0.0923,2.3433,5.6015,1.0509,0.4731,0.6393,0.666,3.156,3.0988,14.5804,0.7846,0.3129,0.0607,3.0914,1.5877,0.4997,8.3443,0.5435,1.8485,0.9353,0.0995,0.2089,0.1546,0.1161,1.3239,2.8336,0.3175,1.9929,0.9571,1.2256,0.743,1.8815,0.0518,0.1076,0.1736,0.8103,1.1924,0.5662,0.567,1.0333,0.5806,1.6056,1.0344,0.9126,0.4966,0.8617,1.1352,1.4826,0.2164,2.2844,0.2133,2.9253,0.6367,0.1561,0.3404,0.3898,2.2426,0.7143,0.2433,0.8994,0.8356,2.38,0.6969,0.9658,0.1078,0.9118,0.4564,0.0236,0.7207,0.3862,0.853,1.119,0.9339,25.4456,1.3689,0.2763,1.7119,2.1546,1.1235,0
126-0102-01,3.7892,12.8724,1.8267,3.0472,2.8234,0.8264,4.1886,0.2624,5.1458,4.4264,0.6717,0.8722,1.0,1.2635,0.14,3.785,1.9856,1.3562,1.0878,2.5608,0.1311,3.2332,3.4878,1.3294,0.4765,0.0564,3.0115,0.5376,0.6081,2.3413,0.2368,0.3285,1.0533,0.9226,0.7794,0.8299,2.4012,0.4955,0.1544,0.2035,0.5338,0.2029,1.1744,1.1444,2.2648,3.366,2.9962,0.0312,9.8187,0.5003,0.956,0.3599,0.7825,8.075,0.7941,1.2673,1.4968,1.1474,1.4791,1.2232,0.183,1.7399,0.5166,1.2209,0.6124,4.5366,3.5155,0.6801,1.803,1.922,2.2922,1.9835,1.7817,0.9017,1.5972,0.3129,1.3059,1.8376,1.6972,0.8219,0.2258,1.0,0.6693,1.473,1.3428,0.2089,0.5154,1.0,1.2397,0.4015,0.5541,1.4116,1.4189,2.0288,1.4676,2.5618,0.0518,0.6752,0.1736,0.4406,0.8685,1.1449,0.5955,1.5736,0.3805,6.3909,0.9954,1.8875,0.7779,0.8768,1.557,1.5561,1.3852,0.1736,0.4822,1.7301,2.5481,0.1561,1.0337,0.3898,3.3897,0.2412,0.5427,2.0596,0.2798,2.7139,0.6117,1.0614,2.2765,4.4109,5.6879,1.2455,4.05,1.973,2.6718,1.3196,1.0066,1.6363,2.8031,0.9679,0.4943,0.3531,13.7383,1
126-0117-01,2.9367,0.7975,1.1249,0.5943,0.59,0.3161,0.4494,0.2624,1.0697,1.2599,1.0654,3.6584,0.8839,5.6467,0.14,0.2274,2.5521,1.5284,0.8874,2.014,3.2194,1.4982,1.4325,1.9058,1.3206,1.3362,0.5161,2.1441,0.3294,0.6646,0.2368,0.3285,0.7215,2.1853,4.1237,2.0091,1.2839,0.7657,0.6824,1.2308,0.4979,2.6409,0.826,0.062,0.3964,0.1561,0.2422,0.0312,1.241,3.7327,1.0145,1.6495,1.58,3.6763,0.8598,0.9333,0.9808,0.885,1.4846,0.9893,0.183,1.9054,0.4754,3.1498,0.1844,0.9739,1.3949,1.9272,0.3817,1.6057,2.6999,1.412,1.1018,5.9279,1.3843,0.3129,13.7145,1.3836,1.1933,0.796,0.0595,5.7521,2.0598,1.9027,0.3986,1.0748,0.3429,0.3279,1.6487,1.0735,0.3833,2.2261,1.2893,1.6756,1.0972,0.9762,0.0518,0.205,2.244,1.2095,0.8708,2.7551,3.2803,0.9886,1.3429,3.2186,0.5999,0.6143,0.3614,1.448,1.503,0.8465,2.1049,1.7689,0.2133,2.0338,1.7446,0.4852,0.5411,0.3898,1.466,0.8762,1.2419,2.4552,0.5625,1.4921,0.8873,0.6711,0.1476,0.9602,0.9349,0.172,0.4013,1.2163,1.6235,0.1254,1.0,41.5038,2.459,0.5778,0.1947,0.2322,1.0206,0
126-0130-01,9.2477,0.0857,0.2386,1.054,0.8257,0.3161,5.6901,0.6098,0.5361,1.5653,1.2448,0.8277,0.3988,0.2929,3.4656,5.6636,1.1857,1.0407,0.7386,0.1025,0.1311,0.7784,1.3337,0.5598,0.0669,0.0564,0.8833,0.9344,0.3494,0.4974,2.3886,102.5085,0.4796,0.5442,0.2801,0.8115,3.1315,0.2164,0.1544,0.2035,0.1068,0.2029,1.0035,0.0562,0.831,0.5849,0.2422,0.0312,0.154,6.5434,1.1433,1.0483,0.6171,0.7703,2.3972,0.9339,0.953,0.7723,1.0222,0.0562,0.183,0.4825,0.4687,0.856,0.2803,0.4817,0.579,0.2884,0.3817,0.5453,2.4567,0.582,0.297,0.3788,0.9071,0.3129,0.0607,0.1091,0.3433,0.5028,0.0595,0.2356,1.0305,5.0835,1.5426,0.2089,0.1546,0.3242,0.2451,0.4015,0.7894,1.7338,0.9851,0.1486,2.693,0.2939,98.0457,0.2829,0.1736,0.762,232.9643,0.336,6.0004,0.5045,0.0611,0.1334,33.6321,0.2677,0.3614,0.8405,0.2034,0.8374,0.4515,0.5997,0.2133,0.4827,0.4185,0.1561,0.0607,0.3898,0.0425,0.1821,0.7051,0.6725,4.0837,0.14,0.1034,0.9448,2.551,0.2282,0.1839,0.0236,0.8124,0.3154,2.3907,0.018,15.972,0.0948,1.4039,0.8023,0.1588,0.3902,0.4468,0
